message_id,label,date,word_count,sentence_count,char_count,avg_sentence_length,flesch_kincaid_grade
2457,ham,2001-01-25,460,44,2859,10.454545454545455,8.139313501144162
2458,ham,2001-01-25,26,5,145,5.2,4.652000000000001
2459,ham,2001-01-25,15,3,87,5.0,2.2816666666666663
2460,ham,2001-01-25,9,1,49,9.0,7.58666666666667
2461,ham,2001-01-25,50,5,332,10.0,11.206
2462,ham,2001-01-25,453,14,2623,32.357142857142854,14.647037861915368
2463,ham,2001-01-25,259,16,1769,16.1875,12.627155727155728
2464,ham,2001-01-25,294,10,1770,29.4,12.952127147766323
2465,ham,2001-01-25,56,3,319,18.666666666666668,8.96857142857143
2466,ham,2001-01-25,120,14,791,8.571428571428571,8.658333333333335
2467,ham,2001-01-25,35,4,239,8.75,8.292105263157897
2468,ham,2001-01-25,158,8,1075,19.75,17.84948717948718
2469,ham,2001-01-26,249,15,1553,16.6,9.63879804934022
2470,ham,2001-01-26,24,5,163,4.8,4.450000000000003
2471,ham,2001-01-26,37,2,222,18.5,11.71689189189189
2472,ham,2001-01-26,29,4,187,7.25,11.223620689655174
2473,ham,2001-01-26,795,7,4204,113.57142857142857,61.26790862944162
2474,ham,2001-01-26,15,3,87,5.0,2.2816666666666663
2475,ham,2001-01-26,550,15,3244,36.666666666666664,16.152967032967034
2476,ham,2001-01-26,153,7,864,21.857142857142858,11.939313725490198
2477,ham,2001-01-26,50,1,306,50.0,24.471020408163266
2478,ham,2001-01-26,125,8,860,15.625,11.435200000000002
2479,ham,2001-01-28,1119,60,7161,18.65,10.80120264045673
2480,ham,2001-01-29,46,4,254,11.5,7.042222222222225
2481,ham,2001-01-29,57,4,305,14.25,7.553333333333335
2482,ham,2001-01-29,15,3,87,5.0,2.2816666666666663
2483,ham,2001-01-29,14,1,77,14.0,9.255714285714287
2484,ham,2001-01-29,219,9,1508,24.333333333333332,13.5840313111546
2485,ham,2001-01-29,463,17,2704,27.235294117647058,12.294710698689958
2486,ham,2001-01-29,546,50,3519,10.92,12.239061705989112
2487,ham,2001-01-29,185,18,1080,10.277777777777779,6.0603043478260865
2488,ham,2001-01-29,134,15,796,8.933333333333334,4.879868421052635
2489,ham,2001-01-29,62,9,324,6.888888888888889,4.444637002341924
2490,ham,2001-01-29,37,4,182,9.25,3.5713513513513533
2491,ham,2001-01-30,75,6,379,12.5,5.006486486486491
2492,ham,2001-01-30,120,8,642,15.0,7.320714285714288
2493,ham,2001-01-30,8,1,45,8.0,0.8049999999999997
2494,ham,2001-01-30,107,7,686,15.285714285714286,12.40636363636364
2495,ham,2001-01-30,15,3,87,5.0,2.2816666666666663
2496,ham,2001-01-30,12,2,67,6.0,8.756666666666668
2497,ham,2001-01-30,374,5,2632,74.8,36.04617112299465
2498,ham,2001-01-30,515,28,3283,18.392857142857142,12.43369972260749
2499,ham,2001-01-31,260,27,1545,9.62962962962963,6.6410625
2500,ham,2001-01-31,146,6,867,24.333333333333332,11.234986301369862
2501,ham,2001-01-31,43,3,220,14.333333333333334,5.3223809523809535
2502,ham,2001-01-31,21,2,105,10.5,6.647619047619049
2503,ham,2001-01-31,15,3,87,5.0,2.2816666666666663
2504,ham,2001-01-31,12,2,67,6.0,8.756666666666668
2505,ham,2001-01-31,49,4,270,12.25,5.951428571428572
2506,ham,2001-01-31,171,18,1062,9.5,7.0054437869822515
2507,ham,2001-02-01,416,16,2394,26.0,11.42934065934066
2508,ham,2001-02-01,120,6,741,20.0,9.995000000000001
2509,ham,2001-02-01,198,9,1187,22.0,10.570580808080809
2510,ham,2001-02-01,346,15,1923,23.066666666666666,9.87284888521883
2511,ham,2001-02-01,49,2,270,24.5,10.340510204081632
2512,ham,2001-02-01,61,4,334,15.25,7.15666666666667
2513,ham,2001-02-01,106,6,685,17.666666666666668,7.996190476190478
2514,ham,2001-02-01,155,7,1058,22.142857142857142,9.897922077922082
2515,ham,2001-02-01,27,4,158,6.75,3.2231481481481516
2516,ham,2001-02-01,38,2,221,19.0,10.141052631578948
2517,ham,2001-02-01,15,3,87,5.0,2.2816666666666663
2518,ham,2001-02-01,12,2,67,6.0,8.756666666666668
2519,ham,2001-02-01,248,14,1548,17.714285714285715,7.829055299539174
2520,ham,2001-02-01,333,30,1933,11.1,7.239797899215532
2521,ham,2001-02-02,44,2,248,22.0,10.690000000000001
2522,ham,2001-02-02,42,5,215,8.4,5.213333333333335
2523,ham,2001-02-02,12,2,67,6.0,8.756666666666668
2524,ham,2001-02-02,15,3,87,5.0,2.2816666666666663
2525,ham,2001-02-05,29,4,208,7.25,8.632857142857144
2526,ham,2001-02-05,34,3,163,11.333333333333334,5.2694117647058825
2527,ham,2001-02-05,35,6,208,5.833333333333333,4.342500000000001
2528,ham,2001-02-05,43,2,243,21.5,10.632209302325581
2529,ham,2001-02-05,237,35,1501,6.771428571428571,7.16146253328262
2530,ham,2001-02-05,37,7,207,5.285714285714286,7.152635135135139
2531,ham,2001-02-05,15,3,87,5.0,2.2816666666666663
2532,ham,2001-02-05,33,4,191,8.25,6.578787878787878
2533,ham,2001-02-06,122,4,784,30.5,15.16565573770492
2534,ham,2001-02-06,102,5,555,20.4,9.741274509803922
2535,ham,2001-02-06,196,19,1123,10.31578947368421,7.207346938775512
2536,ham,2001-02-06,140,15,710,9.333333333333334,3.5068613138686153
2537,ham,2001-02-06,2,1,15,2.0,2.890000000000004
2538,ham,2001-02-06,112,9,605,12.444444444444445,5.112500000000001
2539,ham,2001-02-06,76,3,524,25.333333333333332,11.309333333333335
2540,ham,2001-02-06,116,6,602,19.333333333333332,9.446551724137933
2541,ham,2001-02-07,617,24,3703,25.708333333333332,11.97575757575758
2542,ham,2001-02-07,5,1,31,5.0,-1.8399999999999999
2543,ham,2001-02-07,117,5,752,23.4,13.556785714285713
2544,ham,2001-02-07,15,3,87,5.0,2.2816666666666663
2545,ham,2001-02-07,19,2,125,9.5,9.130000000000003
2546,ham,2001-02-07,527,26,3361,20.26923076923077,14.004776699029126
2547,ham,2001-02-08,234,27,1500,8.666666666666666,6.82593991416309
2548,ham,2001-02-08,15,3,87,5.0,2.2816666666666663
2549,ham,2001-02-08,100,4,618,25.0,10.27260101010101
2550,ham,2001-02-09,99,9,546,11.0,4.075757575757578
2551,ham,2001-02-09,80,4,537,20.0,9.261153846153846
2552,ham,2001-02-09,701,22,4213,31.863636363636363,14.114687435949993
2553,ham,2001-02-09,229,11,1418,20.818181818181817,12.368267831149932
2554,ham,2001-02-09,162,7,1002,23.142857142857142,11.354232804232808
2555,ham,2001-02-10,81,8,456,10.125,6.118421052631579
2556,ham,2001-02-12,26,5,161,5.2,1.9219230769230755
2557,ham,2001-02-12,85,2,570,42.5,18.068571428571428
2558,ham,2001-02-12,15,3,88,5.0,2.2816666666666663
2559,ham,2001-02-12,20,3,121,6.666666666666667,3.650000000000002
2560,ham,2001-02-12,18,2,103,9.0,10.441111111111113
2561,ham,2001-02-12,7,1,44,7.0,9.054285714285715
2562,ham,2001-02-13,67,2,486,33.5,15.61529850746269
2563,ham,2001-02-13,15,3,88,5.0,2.2816666666666663
2564,ham,2001-02-13,84,4,450,21.0,8.473809523809525
2565,ham,2001-02-14,47,5,252,9.4,6.839148936170215
2566,ham,2001-02-14,63,2,477,31.5,15.237857142857145
2567,ham,2001-02-14,15,3,88,5.0,2.2816666666666663
2568,ham,2001-02-15,186,14,1020,13.285714285714286,6.48
2569,ham,2001-02-15,100,8,567,12.5,6.158999999999999
2570,ham,2001-02-15,39,4,220,9.75,3.9458333333333364
2571,ham,2001-02-15,15,3,90,5.0,3.068333333333335
2572,ham,2001-02-16,68,6,358,11.333333333333334,8.52058823529412
2573,ham,2001-02-16,16,3,96,5.333333333333333,3.017500000000002
2574,ham,2001-02-16,104,6,667,17.333333333333332,9.972155339805827
2575,ham,2001-02-16,447,9,2857,49.666666666666664,20.0344245142003
2576,ham,2001-02-16,772,23,4647,33.56521739130435,14.695118371212121
2577,ham,2001-02-16,450,9,2913,50.0,20.23949517446177
2578,ham,2001-02-16,122,11,833,11.090909090909092,10.398006198347108
2579,ham,2001-02-16,380,28,2299,13.571428571428571,7.748783068783073
2580,ham,2001-02-18,68,3,372,22.666666666666668,8.694117647058828
2581,ham,2001-02-18,42,2,194,21.0,7.658658536585367
2582,ham,2001-02-19,18,5,95,3.6,-0.1388888888888875
2583,ham,2001-02-20,98,8,520,12.25,5.884285714285717
2584,ham,2001-02-20,56,5,284,11.2,4.409285714285716
2585,ham,2001-02-20,190,12,1102,15.833333333333334,8.418070175438597
2586,ham,2001-02-20,39,6,205,6.5,2.7355769230769234
2587,ham,2001-02-20,18,5,95,3.6,-0.1388888888888875
2588,ham,2001-02-20,797,7,5772,113.85714285714286,48.89057178705862
2589,ham,2001-02-21,361,17,2159,21.235294117647058,9.849040492957752
2590,ham,2001-02-21,89,5,454,17.8,7.200597701149423
2591,ham,2001-02-21,42,4,221,10.5,5.081190476190475
2592,ham,2001-02-21,197,9,1082,21.88888888888889,9.25897435897436
2593,ham,2001-02-21,74,1,512,74.0,30.822465753424662
2594,ham,2001-02-21,151,5,1009,30.2,15.30865894039735
2595,ham,2001-02-21,192,10,1040,19.2,8.277894736842104
2596,ham,2001-02-21,109,5,746,21.8,10.449614678899085
2597,ham,2001-02-21,248,11,1574,22.545454545454547,12.849863820390137
2598,ham,2001-02-21,144,7,904,20.571428571428573,9.878426573426577
2599,ham,2001-02-21,113,9,785,12.555555555555555,8.562351453855879
2600,ham,2001-02-21,162,10,994,16.2,7.849685534591195
2601,ham,2001-02-21,30,3,192,10.0,9.533333333333335
2602,ham,2001-02-22,37,1,222,37.0,18.294054054054055
2603,ham,2001-02-22,20,4,102,5.0,10.451578947368422
2604,ham,2001-02-22,315,21,1913,15.0,8.332297410192151
2605,ham,2001-02-22,17,3,103,5.666666666666667,3.6897058823529427
2606,ham,2001-02-22,50,5,326,10.0,9.790000000000003
2607,ham,2001-02-22,14,2,81,7.0,11.784285714285716
2608,ham,2001-02-22,20,3,123,6.666666666666667,4.240000000000002
2609,ham,2001-02-22,8,1,61,8.0,12.605000000000004
2610,ham,2001-02-22,137,4,845,34.25,15.855091240875911
2611,ham,2001-02-22,36,4,248,9.0,8.541538461538462
2612,ham,2001-02-22,72,1,395,72.0,28.885915492957754
2613,ham,2001-02-22,161,9,1073,17.88888888888889,14.103823899371069
2614,ham,2001-02-23,76,7,391,10.857142857142858,4.721052631578946
2615,ham,2001-02-23,32,3,175,10.666666666666666,4.795000000000002
2616,ham,2001-02-23,265,17,1456,15.588235294117647,6.9278493346007615
2617,ham,2001-02-23,124,9,703,13.777777777777779,7.77435483870968
2618,ham,2001-02-23,63,10,330,6.3,3.4660317460317493
2619,ham,2001-02-23,64,4,345,16.0,8.586250000000003
2620,ham,2001-02-23,140,5,857,28.0,14.158571428571431
2621,ham,2001-02-23,213,8,1503,26.625,11.888396226415097
2622,ham,2001-02-23,209,15,1330,13.933333333333334,8.535514354066986
2623,ham,2001-02-23,412,30,2484,13.733333333333333,7.525471464019855
2624,ham,2001-02-23,33,5,192,6.6,2.2881060606060615
2625,ham,2001-02-23,72,3,508,24.0,15.494444444444444
2626,ham,2001-02-23,232,15,1488,15.466666666666667,10.684800865800867
2627,ham,2001-02-23,120,6,743,20.0,11.863333333333337
2628,ham,2001-02-23,203,10,1410,20.3,14.382462686567166
2629,ham,2001-02-25,750,37,4244,20.27027027027027,9.152031459170015
2630,ham,2001-02-26,45,5,235,9.0,3.4819444444444443
2631,ham,2001-02-26,43,4,204,10.75,3.446511627906979
2632,ham,2001-02-26,36,3,182,12.0,3.184444444444445
2633,ham,2001-02-26,172,7,1040,24.571428571428573,11.494117647058825
2634,ham,2001-02-26,6,1,32,6.0,2.4833333333333343
2635,ham,2001-02-26,287,30,1606,9.566666666666666,3.164200799200799
2636,ham,2001-02-26,29,4,155,7.25,6.490344827586206
2637,ham,2001-02-26,15,3,88,5.0,2.2816666666666663
2638,ham,2001-02-27,874,39,5049,22.41025641025641,9.972172638830145
2639,ham,2001-02-27,76,6,421,12.666666666666666,6.019578947368423
2640,ham,2001-02-27,15,3,88,5.0,2.2816666666666663
2641,ham,2001-02-27,79,6,560,13.166666666666666,17.44031645569621
2642,ham,2001-02-27,363,24,2128,15.125,6.82224862258953
2643,ham,2001-02-27,436,7,2824,62.285714285714285,25.301346469622334
2644,ham,2001-02-27,45,2,227,22.5,7.869444444444444
2645,ham,2001-02-27,85,6,443,14.166666666666666,8.370746987951808
2646,ham,2001-02-28,15,3,84,5.0,-0.07833333333333137
2647,ham,2001-02-28,79,6,556,13.166666666666666,17.44031645569621
2648,ham,2001-03-01,237,11,1375,21.545454545454547,11.533402378212504
2649,ham,2001-03-01,30,5,145,6.0,4.048965517241381
2650,ham,2001-03-01,15,3,84,5.0,-0.07833333333333137
2651,ham,2001-03-01,79,6,556,13.166666666666666,17.44031645569621
2652,ham,2001-03-02,65,6,372,10.833333333333334,5.81519230769231
2653,ham,2001-03-02,16,3,88,5.333333333333333,0.06750000000000256
2654,ham,2001-03-02,69,6,411,11.5,14.966449275362319
2655,ham,2001-03-02,101,11,698,9.181818181818182,10.24902404526167
2656,ham,2001-03-02,37,6,194,6.166666666666667,3.2524324324324354
2657,ham,2001-03-02,17,2,105,8.5,6.310588235294119
2658,ham,2001-03-04,157,14,994,11.214285714285714,6.273009554140128
2659,ham,2001-03-05,208,13,1058,16.0,6.95024630541872
2660,ham,2001-03-05,133,10,762,13.3,6.578333333333337
2661,ham,2001-03-05,16,3,92,5.333333333333333,0.8049999999999997
2662,ham,2001-03-05,90,6,488,15.0,17.82444444444445
2663,ham,2001-03-05,7,1,48,7.0,10.740000000000002
2664,ham,2001-03-06,90,4,553,22.5,11.40944444444445
2665,ham,2001-03-06,51,8,256,6.375,6.285459183673471
2666,ham,2001-03-06,520,15,3312,34.666666666666664,14.439003861003862
2667,ham,2001-03-06,66,6,343,11.0,5.291333333333334
2668,ham,2001-03-06,69,6,407,11.5,15.137463768115946
2669,ham,2001-03-06,15,3,86,5.0,0.7083333333333321
2670,ham,2001-03-06,243,12,1559,20.25,14.590826446280996
2671,ham,2001-03-06,153,18,962,8.5,9.115591206179445
2672,ham,2001-03-06,23,1,117,23.0,10.310434782608699
2673,ham,2001-03-07,28,2,154,14.0,12.187142857142856
2674,ham,2001-03-07,79,5,426,15.8,7.646677215189872
2675,ham,2001-03-07,71,6,417,11.833333333333334,15.207112676056344
2676,ham,2001-03-07,15,3,84,5.0,-0.07833333333333137
2677,ham,2001-03-07,127,12,781,10.583333333333334,5.521799999999999
2678,ham,2001-03-07,58,6,345,9.666666666666666,9.446551724137933
2679,ham,2001-03-08,73,3,433,24.333333333333332,12.004109589041096
2680,ham,2001-03-08,54,7,283,7.714285714285714,3.2172641509433966
2681,ham,2001-03-08,210,14,1161,15.0,8.333333333333332
2682,ham,2001-03-08,15,3,84,5.0,-0.07833333333333137
2683,ham,2001-03-08,22,2,133,11.0,11.22636363636364
2684,ham,2001-03-08,175,14,1139,12.5,5.984883720930235
2685,ham,2001-03-08,155,7,1199,22.142857142857142,14.16193548387097
2686,ham,2001-03-09,16,3,90,5.333333333333333,0.06750000000000256
2687,ham,2001-03-09,16,3,90,5.333333333333333,0.06750000000000256
2688,ham,2001-03-09,43,2,232,21.5,17.928095238095242
2689,ham,2001-03-09,43,2,232,21.5,17.928095238095242
2690,ham,2001-03-09,226,17,1579,13.294117647058824,10.078273809523811
2691,ham,2001-03-09,226,17,1579,13.294117647058824,10.078273809523811
2692,ham,2001-03-09,102,8,615,12.75,9.08705882352941
2693,ham,2001-03-12,19,2,98,9.5,4.862105263157897
2694,ham,2001-03-12,375,20,2433,18.75,9.692189698846047
2695,ham,2001-03-12,375,20,2434,18.75,9.692189698846047
2696,ham,2001-03-12,19,2,98,9.5,4.862105263157897
2697,ham,2001-03-12,64,7,332,9.142857142857142,4.682730158730159
2698,ham,2001-03-12,64,7,332,9.142857142857142,4.682730158730159
2699,ham,2001-03-12,278,27,1778,10.296296296296296,7.687878700361011
2700,ham,2001-03-12,278,27,1778,10.296296296296296,7.687878700361011
2701,ham,2001-03-12,15,3,85,5.0,-0.07833333333333137
2702,ham,2001-03-12,94,7,516,13.428571428571429,12.8236170212766
2703,ham,2001-03-12,15,3,85,5.0,-0.07833333333333137
2704,ham,2001-03-12,94,7,516,13.428571428571429,12.8236170212766
2705,ham,2001-03-12,30,3,192,10.0,9.533333333333335
2706,ham,2001-03-13,68,4,402,17.0,8.913529411764706
2707,ham,2001-03-13,156,12,832,13.0,5.371678321678321
2708,ham,2001-03-13,15,4,84,3.75,-0.07833333333333137
2709,ham,2001-03-13,156,12,832,13.0,5.371678321678321
2710,ham,2001-03-13,15,4,84,3.75,-0.07833333333333137
2711,ham,2001-03-13,1170,66,7429,17.727272727272727,11.555089355089354
2712,ham,2001-03-13,1307,72,8167,18.15277777777778,11.721584366124457
2713,ham,2001-03-13,30,3,192,10.0,9.533333333333335
2714,ham,2001-03-13,68,4,402,17.0,8.913529411764706
2715,ham,2001-03-14,76,4,390,19.0,6.259473684210526
2716,ham,2001-03-14,76,4,390,19.0,6.259473684210526
2717,ham,2001-03-14,379,35,2005,10.82857142857143,4.458473517583641
2718,ham,2001-03-14,69,6,404,11.5,15.137463768115946
2719,ham,2001-03-14,15,3,85,5.0,-0.07833333333333137
2720,ham,2001-03-14,379,35,2006,10.82857142857143,4.458473517583641
2721,ham,2001-03-14,69,6,404,11.5,15.137463768115946
2722,ham,2001-03-14,15,3,85,5.0,-0.07833333333333137
2723,ham,2001-03-14,155,6,1115,25.833333333333332,16.49927419354839
2724,ham,2001-03-14,155,6,1115,25.833333333333332,16.49927419354839
2725,ham,2001-03-14,297,23,1619,12.91304347826087,5.176403940886701
2726,ham,2001-03-14,297,23,1618,12.91304347826087,5.176403940886701
2727,ham,2001-03-14,44,2,248,22.0,10.153636363636362
2728,ham,2001-03-15,82,6,484,13.666666666666666,11.400121951219514
2729,ham,2001-03-15,82,6,484,13.666666666666666,11.400121951219514
2730,ham,2001-03-15,336,30,2037,11.2,7.426764705882352
2731,ham,2001-03-15,21,3,109,7.0,5.362142857142857
2732,ham,2001-03-15,321,29,1946,11.068965517241379,7.571423540566169
2733,ham,2001-03-15,18,3,91,6.0,4.964444444444446
2734,ham,2001-03-15,15,3,85,5.0,-0.07833333333333137
2735,ham,2001-03-15,69,6,407,11.5,14.966449275362319
2736,ham,2001-03-15,15,3,85,5.0,-0.07833333333333137
2737,ham,2001-03-15,69,6,407,11.5,14.966449275362319
2738,ham,2001-03-15,31,6,160,5.166666666666667,1.8970161290322594
2739,ham,2001-03-15,512,34,2937,15.058823529411764,5.953036158051692
2740,ham,2001-03-15,31,6,160,5.166666666666667,1.8970161290322594
2741,ham,2001-03-15,512,34,2936,15.058823529411764,5.953036158051692
2742,ham,2001-03-16,275,15,1577,18.333333333333332,9.932600732600736
2743,ham,2001-03-16,419,19,2409,22.05263157894737,11.341510180995474
2744,ham,2001-03-16,419,19,2410,22.05263157894737,11.341510180995474
2745,ham,2001-03-16,275,15,1577,18.333333333333332,9.932600732600736
2746,ham,2001-03-16,220,22,1200,10.0,8.702393661384487
2747,ham,2001-03-16,220,18,1174,12.222222222222221,8.058302752293582
2748,ham,2001-03-16,69,6,407,11.5,14.966449275362319
2749,ham,2001-03-16,15,3,85,5.0,-0.07833333333333137
2750,ham,2001-03-16,69,6,407,11.5,14.966449275362319
2751,ham,2001-03-16,15,3,85,5.0,-0.07833333333333137
2752,ham,2001-03-16,25,3,176,8.333333333333334,9.109000000000002
2753,ham,2001-03-16,25,3,176,8.333333333333334,9.109000000000002
2754,ham,2001-03-16,47,3,294,15.666666666666666,7.090212765957446
2755,ham,2001-03-16,47,3,294,15.666666666666666,7.090212765957446
2756,ham,2001-03-19,27,1,138,27.0,10.236296296296299
2757,ham,2001-03-19,27,1,138,27.0,10.236296296296299
2758,ham,2001-03-19,8,2,59,4.0,9.57
2759,ham,2001-03-19,8,2,59,4.0,9.57
2760,ham,2001-03-19,546,46,3195,11.869565217391305,6.5298974358974355
2761,ham,2001-03-19,545,44,3202,12.386363636363637,6.2038292405751285
2762,ham,2001-03-20,63,4,307,15.75,5.536626984126986
2763,ham,2001-03-20,126,7,657,18.0,6.788730158730161
2764,ham,2001-03-20,129,13,780,9.923076923076923,5.631697674418607
2765,ham,2001-03-20,113,14,584,8.071428571428571,3.2119285714285724
2766,ham,2001-03-20,113,14,584,8.071428571428571,3.2119285714285724
2767,ham,2001-03-20,129,13,780,9.923076923076923,5.631697674418607
2768,ham,2001-03-20,126,7,658,18.0,6.788730158730161
2769,ham,2001-03-20,63,4,307,15.75,5.536626984126986
2770,ham,2001-03-20,76,6,374,12.666666666666666,5.553789473684212
2771,ham,2001-03-20,323,31,2049,10.419354838709678,8.57388198757764
2772,ham,2001-03-20,76,6,374,12.666666666666666,5.553789473684212
2773,ham,2001-03-20,90,8,607,11.25,9.967222222222222
2774,ham,2001-03-20,15,3,85,5.0,-0.07833333333333137
2775,ham,2001-03-20,70,6,406,11.666666666666666,15.085714285714285
2776,ham,2001-03-20,44,1,234,44.0,17.929090909090913
2777,ham,2001-03-20,90,8,607,11.25,9.967222222222222
2778,ham,2001-03-20,15,3,85,5.0,-0.07833333333333137
2779,ham,2001-03-20,70,6,406,11.666666666666666,15.085714285714285
2780,ham,2001-03-20,106,4,704,26.5,10.775188679245286
2781,ham,2001-03-20,106,4,704,26.5,10.775188679245286
2782,ham,2001-03-20,41,3,225,13.666666666666666,5.835000000000001
2783,ham,2001-03-20,41,3,225,13.666666666666666,5.835000000000001
2784,ham,2001-03-21,87,4,449,21.75,9.260116279069766
2785,ham,2001-03-21,61,7,356,8.714285714285714,6.206666666666667
2786,ham,2001-03-21,73,3,526,24.333333333333332,11.034246575342468
2787,ham,2001-03-21,53,3,277,17.666666666666668,6.373846153846156
2788,ham,2001-03-21,53,3,277,17.666666666666668,6.373846153846156
2789,ham,2001-03-21,73,3,526,24.333333333333332,11.034246575342468
2790,ham,2001-03-21,61,7,356,8.714285714285714,6.206666666666667
2791,ham,2001-03-21,87,4,449,21.75,9.260116279069766
2792,ham,2001-03-21,38,4,176,9.5,2.399210526315791
2793,ham,2001-03-21,323,31,2049,10.419354838709678,8.57388198757764
2794,ham,2001-03-21,38,4,176,9.5,2.399210526315791
2795,ham,2001-03-21,69,7,414,9.857142857142858,10.994492753623188
2796,ham,2001-03-21,15,3,85,5.0,-0.07833333333333137
2797,ham,2001-03-21,69,7,414,9.857142857142858,10.994492753623188
2798,ham,2001-03-21,15,3,85,5.0,-0.07833333333333137
2799,ham,2001-03-21,126,6,821,21.0,12.3792
2800,ham,2001-03-21,500,26,3268,19.23076923076923,10.441244227585607
2801,ham,2001-03-21,251,11,1492,22.818181818181817,9.682358525009128
2802,ham,2001-03-21,354,17,2490,20.823529411764707,11.872985835694053
