message_id,label,date,neg,neu,pos,compound
6538,ham,2000-07-20,0.006,0.87,0.123,0.9881
6539,ham,2000-07-20,0.021,0.932,0.047,0.4389
6540,ham,2000-07-20,0.015,0.874,0.111,0.943
6541,ham,2000-07-20,0.04,0.895,0.065,0.8316
6542,ham,2000-07-20,0.0,0.808,0.192,0.8957
6543,ham,2000-07-20,0.032,0.824,0.145,0.7783
6544,ham,2000-07-20,0.015,0.851,0.135,0.9422
6545,ham,2000-07-20,0.025,0.821,0.155,0.8777
6546,ham,2000-07-20,0.038,0.846,0.116,0.9979
6547,ham,2000-07-20,0.039,0.836,0.125,0.9979
6548,ham,2000-07-20,0.0,0.937,0.062,0.6597
6549,ham,2000-07-21,0.049,0.704,0.248,0.9821
6550,ham,2000-07-21,0.009,0.913,0.078,0.9001
6551,ham,2000-07-21,0.126,0.83,0.044,-0.819
6552,ham,2000-07-21,0.0,1.0,0.0,0.0
6553,ham,2000-07-21,0.053,0.852,0.095,0.9473
6554,ham,2000-07-21,0.063,0.874,0.063,-0.0249
6555,ham,2000-07-21,0.0,1.0,0.0,0.0
6556,ham,2000-07-23,0.012,0.797,0.191,0.9978
6557,ham,2000-07-24,0.0,0.758,0.242,0.9938
6558,ham,2000-07-24,0.063,0.867,0.069,0.1144
6559,ham,2000-07-24,0.0,0.896,0.104,0.908
6560,ham,2000-07-24,0.0,0.942,0.058,0.5267
6561,ham,2000-07-24,0.0,0.872,0.128,0.296
6562,ham,2000-07-24,0.028,0.876,0.095,0.9719
6563,ham,2000-07-25,0.0,0.837,0.163,0.9778
6564,ham,2000-07-25,0.039,0.761,0.2,0.9933
6565,ham,2000-07-25,0.0,0.895,0.105,0.5267
6566,ham,2000-07-25,0.022,0.822,0.155,0.977
6567,ham,2000-07-25,0.015,0.921,0.064,0.9039
6568,ham,2000-07-25,0.048,0.805,0.147,0.9914
6569,ham,2000-07-25,0.021,0.894,0.085,0.7149
6570,ham,2000-07-25,0.026,0.889,0.085,0.9423
6571,ham,2000-07-25,0.0,0.95,0.05,0.9464
6572,ham,2000-07-25,0.044,0.918,0.038,0.1069
6573,ham,2000-07-25,0.0,0.944,0.056,0.5994
6574,ham,2000-07-25,0.0,0.952,0.048,0.3818
6575,ham,2000-07-25,0.033,0.857,0.11,0.8591
6576,ham,2000-07-25,0.02,0.922,0.058,0.6199
6577,ham,2000-07-26,0.0,0.751,0.249,0.9578
6578,ham,2000-07-26,0.0,0.93,0.07,0.6369
6579,ham,2000-07-26,0.0,0.887,0.113,0.9565
6580,ham,2000-07-26,0.016,0.885,0.099,0.9802
6581,ham,2000-07-26,0.008,0.91,0.082,0.99
6582,ham,2000-07-26,0.007,0.838,0.155,0.9897
6583,ham,2000-07-26,0.03,0.768,0.203,0.9916
6584,ham,2000-07-26,0.038,0.788,0.174,0.9562
6585,ham,2000-07-26,0.0,0.927,0.073,0.7269
6586,ham,2000-07-26,0.018,0.827,0.154,0.9966
6587,ham,2000-07-26,0.0,0.894,0.106,0.9357
6588,ham,2000-07-26,0.034,0.929,0.037,0.2023
6589,ham,2000-07-26,0.0,0.942,0.058,0.8591
6590,ham,2000-07-26,0.011,0.938,0.051,0.7184
6591,ham,2000-07-26,0.016,0.934,0.05,0.4939
6592,ham,2000-07-26,0.015,0.946,0.039,0.5514
6593,ham,2000-07-27,0.014,0.908,0.079,0.9821
6594,ham,2000-07-27,0.198,0.802,0.0,-0.4939
6595,ham,2000-07-27,0.029,0.8,0.171,0.9863
6596,ham,2000-07-27,0.008,0.849,0.143,0.9936
6597,ham,2000-07-27,0.013,0.841,0.145,0.9934
6598,ham,2000-07-27,0.016,0.952,0.032,0.755
6599,ham,2000-07-27,0.007,0.932,0.061,0.9308
6600,ham,2000-07-27,0.005,0.889,0.106,0.9821
6601,ham,2000-07-27,0.0,0.868,0.132,0.9832
6602,ham,2000-07-27,0.014,0.865,0.121,0.9849
6603,ham,2000-07-27,0.024,0.895,0.081,0.9696
6604,ham,2000-07-27,0.011,0.852,0.137,0.9978
6605,ham,2000-07-27,0.012,0.84,0.148,0.9977
6606,ham,2000-07-27,0.0,0.902,0.098,0.8965
6607,ham,2000-07-27,0.0,1.0,0.0,0.0
6608,ham,2000-07-27,0.0,0.805,0.195,0.9825
6609,ham,2000-07-27,0.0,0.925,0.075,0.7096
6610,ham,2000-07-27,0.0,0.933,0.067,0.9722
6611,ham,2000-07-27,0.0,0.931,0.069,0.9647
6612,ham,2000-07-27,0.0,0.932,0.068,0.4329
6613,ham,2000-07-27,0.012,0.905,0.083,0.988
6614,ham,2000-07-28,0.022,0.909,0.069,0.8676
6615,ham,2000-07-28,0.028,0.887,0.086,0.8676
6616,ham,2000-07-28,0.004,0.843,0.153,0.9918
6617,ham,2000-07-28,0.022,0.903,0.075,0.6369
6618,ham,2000-07-28,0.0,0.904,0.096,0.7096
6619,ham,2000-07-28,0.0,0.949,0.051,0.3612
6620,ham,2000-07-28,0.0,0.866,0.134,0.9889
6621,ham,2000-07-28,0.031,0.916,0.053,0.5302
6622,ham,2000-07-28,0.022,0.907,0.07,0.5994
6623,ham,2000-07-28,0.011,0.835,0.154,0.9958
6624,ham,2000-07-28,0.034,0.826,0.141,0.886
6625,ham,2000-07-28,0.012,0.83,0.158,0.9951
6626,ham,2000-07-28,0.007,0.929,0.065,0.9471
6627,ham,2000-07-28,0.067,0.874,0.059,0.1759
6628,ham,2000-07-28,0.0,0.654,0.346,0.9304
6629,ham,2000-07-28,0.013,0.917,0.07,0.8947
6630,ham,2000-07-28,0.038,0.962,0.0,-0.2263
6631,ham,2000-07-28,0.0,0.908,0.092,0.8402
6632,ham,2000-07-28,0.0,0.804,0.196,0.8825
6633,ham,2000-07-28,0.103,0.623,0.274,0.8907
6634,ham,2000-07-28,0.0,0.949,0.051,0.3612
6635,ham,2000-07-28,0.0,0.898,0.102,0.8126
6636,ham,2000-07-28,0.019,0.882,0.098,0.8475
6637,ham,2000-07-28,0.105,0.833,0.062,-0.5859
6638,ham,2000-07-29,0.068,0.795,0.137,0.9531
6639,ham,2000-07-30,0.093,0.814,0.093,0.0
6640,ham,2000-07-31,0.014,0.92,0.066,0.9505
6641,ham,2000-07-31,0.054,0.831,0.115,0.6369
6642,ham,2000-07-31,0.021,0.864,0.115,0.9924
6643,ham,2000-07-31,0.0,0.848,0.152,0.7579
6644,ham,2000-07-31,0.04,0.878,0.082,0.7888
6645,ham,2000-07-31,0.0,0.915,0.085,0.8883
6646,ham,2000-07-31,0.032,0.878,0.09,0.9042
6647,ham,2000-07-31,0.031,0.887,0.082,0.8726
6648,ham,2000-07-31,0.013,0.955,0.032,0.4939
6649,ham,2000-07-31,0.0,0.905,0.095,0.5719
6650,ham,2000-07-31,0.0,0.505,0.495,0.7088
6651,ham,2000-07-31,0.026,0.947,0.027,0.0258
6652,ham,2000-07-31,0.0,0.785,0.215,0.8176
6653,ham,2000-07-31,0.022,0.912,0.066,0.9238
6654,ham,2000-07-31,0.0,0.868,0.132,0.9826
6655,ham,2000-07-31,0.151,0.763,0.085,-0.7783
6656,ham,2000-07-31,0.066,0.863,0.071,0.0772
6657,ham,2000-07-31,0.0,1.0,0.0,0.0
6658,ham,2000-07-31,0.0,0.867,0.133,0.9643
6659,ham,2000-07-31,0.0,0.667,0.333,0.8402
6660,ham,2000-08-01,0.0,0.882,0.118,0.9882
6661,ham,2000-08-01,0.0,0.924,0.076,0.8519
6662,ham,2000-08-01,0.007,0.837,0.156,0.9953
6663,ham,2000-08-01,0.0,0.906,0.094,0.9747
6664,ham,2000-08-01,0.0,0.793,0.207,0.9618
6665,ham,2000-08-01,0.0,0.868,0.132,0.7003
6666,ham,2000-08-01,0.014,0.925,0.061,0.9565
6667,ham,2000-08-01,0.008,0.875,0.117,0.9899
6668,ham,2000-08-01,0.026,0.914,0.06,0.8369
6669,ham,2000-08-01,0.014,0.843,0.143,0.9551
6670,ham,2000-08-01,0.017,0.926,0.057,0.8779
6671,ham,2000-08-01,0.0,0.785,0.215,0.993
6672,ham,2000-08-01,0.025,0.847,0.128,0.9897
6673,ham,2000-08-01,0.013,0.939,0.047,0.8531
6674,ham,2000-08-01,0.073,0.733,0.193,0.7348
6675,ham,2000-08-01,0.0,0.921,0.079,0.6124
6676,ham,2000-08-01,0.0,0.956,0.044,0.2023
6677,ham,2000-08-01,0.044,0.836,0.12,0.9978
6678,ham,2000-08-02,0.046,0.891,0.063,0.8767
6679,ham,2000-08-02,0.072,0.803,0.125,0.8658
6680,ham,2000-08-02,0.021,0.858,0.121,0.9948
6681,ham,2000-08-02,0.044,0.838,0.118,0.9979
6682,ham,2000-08-02,0.0,0.677,0.323,0.7351
6683,ham,2000-08-02,0.069,0.78,0.151,0.5739
6684,ham,2000-08-02,0.0,0.922,0.078,0.6808
6685,ham,2000-08-02,0.0,0.872,0.128,0.9571
6686,ham,2000-08-02,0.0,0.799,0.201,0.9723
6687,ham,2000-08-02,0.042,0.75,0.207,0.9595
6688,ham,2000-08-02,0.0,0.788,0.212,0.6249
6689,ham,2000-08-02,0.0,0.98,0.02,0.25
6690,ham,2000-08-02,0.107,0.83,0.063,-0.25
6691,ham,2000-08-02,0.0,0.896,0.104,0.7351
6692,ham,2000-08-03,0.0,0.883,0.117,0.9692
6693,ham,2000-08-03,0.008,0.884,0.108,0.9889
6694,ham,2000-08-03,0.0,0.884,0.116,0.7003
6695,ham,2000-08-03,0.009,0.814,0.177,0.9961
6696,ham,2000-08-03,0.006,0.909,0.085,0.9493
6697,ham,2000-08-03,0.0,0.873,0.127,0.5859
6698,ham,2000-08-03,0.022,0.845,0.133,0.9571
6699,ham,2000-08-03,0.03,0.802,0.168,0.9876
6700,ham,2000-08-03,0.0,0.939,0.061,0.9398
6701,ham,2000-08-03,0.054,0.853,0.094,0.9615
6702,ham,2000-08-03,0.011,0.931,0.058,0.8442
6703,ham,2000-08-03,0.032,0.919,0.049,0.5106
6704,ham,2000-08-03,0.052,0.806,0.142,0.9992
6705,ham,2000-08-04,0.025,0.85,0.125,0.8689
6706,ham,2000-08-04,0.021,0.935,0.044,0.2023
6707,ham,2000-08-04,0.013,0.765,0.222,0.9877
6708,ham,2000-08-04,0.015,0.884,0.101,0.9836
6709,ham,2000-08-04,0.007,0.819,0.175,0.9933
6710,ham,2000-08-04,0.011,0.922,0.067,0.9595
6711,ham,2000-08-04,0.015,0.92,0.065,0.9246
6712,ham,2000-08-04,0.007,0.924,0.069,0.934
6713,ham,2000-08-07,0.015,0.91,0.075,0.9928
6714,ham,2000-08-07,0.013,0.911,0.076,0.9538
6715,ham,2000-08-07,0.017,0.748,0.235,0.9746
6716,ham,2000-08-07,0.0,0.969,0.031,0.5574
6717,ham,2000-08-07,0.01,0.936,0.053,0.6921
6718,ham,2000-08-07,0.0,0.854,0.146,0.989
6719,ham,2000-08-07,0.011,0.911,0.079,0.9802
6720,ham,2000-08-07,0.009,0.921,0.07,0.9675
6721,ham,2000-08-07,0.009,0.911,0.08,0.9746
6722,ham,2000-08-07,0.012,0.9,0.089,0.9675
6723,ham,2000-08-07,0.066,0.875,0.059,-0.6351
6724,ham,2000-08-08,0.014,0.91,0.076,0.9832
6725,ham,2000-08-08,0.004,0.885,0.111,0.9937
6726,ham,2000-08-08,0.005,0.893,0.102,0.9898
6727,ham,2000-08-08,0.006,0.88,0.114,0.9898
6728,ham,2000-08-08,0.0,0.93,0.07,0.8625
6729,ham,2000-08-08,0.052,0.8,0.148,0.9851
6730,ham,2000-08-08,0.0,0.918,0.082,0.5229
6731,ham,2000-08-08,0.0,0.854,0.146,0.9897
6732,ham,2000-08-08,0.0,0.841,0.159,0.959
6733,ham,2000-08-08,0.102,0.807,0.091,-0.539
6734,ham,2000-08-08,0.015,0.904,0.081,0.9949
6735,ham,2000-08-08,0.0,0.771,0.229,0.8316
6736,ham,2000-08-08,0.046,0.764,0.19,0.9852
6737,ham,2000-08-08,0.012,0.797,0.191,0.9969
6738,ham,2000-08-09,0.0,0.968,0.032,0.0772
6739,ham,2000-08-09,0.049,0.798,0.152,0.9707
6740,ham,2000-08-09,0.081,0.812,0.107,0.1779
6741,ham,2000-08-09,0.031,0.825,0.144,0.9371
6742,ham,2000-08-09,0.053,0.789,0.159,0.9136
6743,ham,2000-08-09,0.0,0.873,0.127,0.7901
6744,ham,2000-08-09,0.007,0.888,0.105,0.9805
6745,ham,2000-08-09,0.023,0.887,0.09,0.7418
6746,ham,2000-08-09,0.0,0.838,0.162,0.9379
6747,ham,2000-08-09,0.032,0.839,0.129,0.6597
6748,ham,2000-08-09,0.013,0.891,0.096,0.9966
6749,ham,2000-08-09,0.042,0.816,0.143,0.9968
6750,ham,2000-08-09,0.043,0.829,0.128,0.5574
6751,ham,2000-08-09,0.008,0.873,0.119,0.9796
6752,ham,2000-08-09,0.068,0.783,0.148,0.5739
6753,ham,2000-08-09,0.0,0.86,0.14,0.8176
6754,ham,2000-08-09,0.045,0.81,0.145,0.956
6755,ham,2000-08-09,0.016,0.901,0.083,0.94
6756,ham,2000-08-09,0.012,0.967,0.021,0.91
6757,ham,2000-08-09,0.026,0.95,0.024,-0.0387
6758,ham,2000-08-09,0.0,0.814,0.186,0.9834
6759,ham,2000-08-09,0.0,0.873,0.127,0.69
6760,ham,2000-08-09,0.016,0.709,0.275,0.9568
6761,ham,2000-08-09,0.0,0.915,0.085,0.7845
6762,ham,2000-08-09,0.0,0.852,0.148,0.9412
6763,ham,2000-08-10,0.041,0.912,0.047,0.3736
6764,ham,2000-08-10,0.047,0.831,0.122,0.9862
6765,ham,2000-08-10,0.033,0.913,0.054,0.4215
6766,ham,2000-08-10,0.0,0.769,0.231,0.9698
6767,ham,2000-08-10,0.0,0.767,0.233,0.9788
6768,ham,2000-08-10,0.03,0.883,0.087,0.6894
6769,ham,2000-08-10,0.0,0.725,0.275,0.6486
6770,ham,2000-08-11,0.0,0.938,0.062,0.3182
6771,ham,2000-08-11,0.025,0.895,0.079,0.8774
6772,ham,2000-08-11,0.0,0.696,0.304,0.9983
6773,ham,2000-08-11,0.006,0.714,0.28,0.9983
6774,ham,2000-08-11,0.028,0.918,0.055,0.7345
6775,ham,2000-08-11,0.036,0.823,0.141,0.9986
6776,ham,2000-08-11,0.012,0.899,0.089,0.9779
6777,ham,2000-08-11,0.029,0.855,0.116,0.9486
6778,ham,2000-08-11,0.018,0.813,0.17,0.9546
6779,ham,2000-08-11,0.0,0.807,0.193,0.9472
6780,ham,2000-08-11,0.0,0.666,0.334,0.978
6781,ham,2000-08-11,0.0,0.857,0.143,0.9328
6782,ham,2000-08-11,0.007,0.764,0.229,0.9908
6783,ham,2000-08-11,0.0,0.853,0.147,0.9437
6784,ham,2000-08-11,0.0,0.907,0.093,0.4767
6785,ham,2000-08-11,0.02,0.811,0.169,0.9451
6786,ham,2000-08-11,0.011,0.831,0.158,0.9959
6787,ham,2000-08-14,0.0,0.927,0.073,0.5106
6788,ham,2000-08-14,0.034,0.926,0.04,0.2481
6789,ham,2000-08-14,0.054,0.916,0.03,-0.6656
6790,ham,2000-08-14,0.028,0.855,0.117,0.9701
6791,ham,2000-08-14,0.01,0.7,0.291,0.9949
6792,ham,2000-08-14,0.0,0.784,0.216,0.9413
6793,ham,2000-08-14,0.017,0.941,0.042,0.5093
6794,ham,2000-08-14,0.0,0.784,0.216,0.9413
6795,ham,2000-08-15,0.095,0.77,0.135,0.9721
6796,ham,2000-08-15,0.01,0.898,0.091,0.9229
6797,ham,2000-08-15,0.032,0.841,0.127,0.891
6798,ham,2000-08-15,0.033,0.901,0.066,0.9342
6799,ham,2000-08-15,0.04,0.839,0.12,0.9951
6800,ham,2000-08-15,0.015,0.888,0.097,0.9944
6801,ham,2000-08-15,0.068,0.783,0.148,0.5739
6802,ham,2000-08-15,0.0,0.91,0.09,0.8778
6803,ham,2000-08-15,0.0,0.769,0.231,0.6369
6804,ham,2000-08-15,0.0,0.888,0.112,0.9809
6805,ham,2000-08-15,0.029,0.906,0.065,0.9497
6806,ham,2000-08-16,0.0,0.732,0.268,0.7717
6807,ham,2000-08-16,0.0,0.855,0.145,0.886
6808,ham,2000-08-16,0.0,0.937,0.063,0.7783
6809,ham,2000-08-16,0.024,0.931,0.046,0.3612
6810,ham,2000-08-16,0.0,0.875,0.125,0.9524
6811,ham,2000-08-16,0.008,0.889,0.103,0.9594
6812,ham,2000-08-16,0.043,0.916,0.041,0.4497
6813,ham,2000-08-16,0.0,0.936,0.064,0.8074
6814,ham,2000-08-16,0.0,0.769,0.231,0.9623
6815,ham,2000-08-16,0.029,0.866,0.106,0.9426
6816,ham,2000-08-16,0.027,0.821,0.151,0.9769
6817,ham,2000-08-17,0.012,0.935,0.053,0.8402
6818,ham,2000-08-17,0.0,0.967,0.033,0.25
6819,ham,2000-08-17,0.01,0.857,0.133,0.9746
6820,ham,2000-08-17,0.075,0.762,0.163,0.9973
6821,ham,2000-08-17,0.011,0.892,0.096,0.9001
6822,ham,2000-08-17,0.029,0.857,0.114,0.9686
6823,ham,2000-08-17,0.038,0.845,0.117,0.9955
6824,ham,2000-08-17,0.029,0.859,0.112,0.9977
6825,ham,2000-08-17,0.03,0.871,0.099,0.9416
6826,ham,2000-08-17,0.0,0.712,0.288,0.872
6827,ham,2000-08-17,0.0,0.778,0.222,0.9904
6828,ham,2000-08-17,0.039,0.857,0.104,0.9676
6829,ham,2000-08-17,0.0,0.952,0.048,0.9292
6830,ham,2000-08-17,0.0,0.89,0.11,0.8918
6831,ham,2000-08-17,0.027,0.891,0.082,0.4877
6832,ham,2000-08-17,0.018,0.887,0.096,0.9913
6833,ham,2000-08-17,0.0,0.739,0.261,0.9631
6834,ham,2000-08-17,0.048,0.859,0.093,0.8225
6835,ham,2000-08-18,0.0,0.858,0.142,0.9929
6836,ham,2000-08-18,0.0,1.0,0.0,0.0
6837,ham,2000-08-18,0.0,0.825,0.175,0.926
6838,ham,2000-08-18,0.049,0.914,0.037,-0.3415
6839,ham,2000-08-18,0.005,0.862,0.133,0.9829
6840,ham,2000-08-18,0.0,0.912,0.088,0.7536
6841,ham,2000-08-18,0.04,0.868,0.092,0.8519
6842,ham,2000-08-18,0.033,0.845,0.122,0.9231
6843,ham,2000-08-18,0.014,0.894,0.092,0.9805
6844,ham,2000-08-18,0.014,0.816,0.17,0.9823
6845,ham,2000-08-18,0.0,0.884,0.116,0.6597
6846,ham,2000-08-19,0.0,0.91,0.09,0.9606
6847,ham,2000-08-20,0.053,0.884,0.063,0.1027
6848,ham,2000-08-21,0.0,0.964,0.036,0.5927
6849,ham,2000-08-21,0.038,0.904,0.058,0.5255
6850,ham,2000-08-21,0.0,0.869,0.131,0.8779
6851,ham,2000-08-21,0.0,0.441,0.559,0.9477
6852,ham,2000-08-21,0.0,0.906,0.094,0.8426
6853,ham,2000-08-21,0.007,0.881,0.112,0.9912
6854,ham,2000-08-21,0.012,0.878,0.11,0.9474
6855,ham,2000-08-21,0.0,0.783,0.217,0.7579
6856,ham,2000-08-21,0.036,0.871,0.094,0.9215
6857,ham,2000-08-21,0.027,0.858,0.115,0.9451
6858,ham,2000-08-21,0.083,0.917,0.0,-0.5994
6859,ham,2000-08-22,0.0,0.915,0.085,0.6369
6860,ham,2000-08-22,0.006,0.919,0.075,0.908
6861,ham,2000-08-22,0.015,0.916,0.069,0.7675
6862,ham,2000-08-22,0.0,0.693,0.307,0.9849
6863,ham,2000-08-22,0.021,0.878,0.101,0.7269
6864,ham,2000-08-22,0.099,0.758,0.143,0.7856
6865,ham,2000-08-23,0.0,0.891,0.109,0.9595
6866,ham,2000-08-23,0.0,0.937,0.063,0.3182
6867,ham,2000-08-23,0.0,0.871,0.129,0.9337
6868,ham,2000-08-23,0.049,0.727,0.224,0.9501
6869,ham,2000-08-23,0.031,0.862,0.107,0.6705
6870,ham,2000-08-23,0.017,0.819,0.165,0.9819
6871,ham,2000-08-23,0.004,0.896,0.1,0.9814
6872,ham,2000-08-23,0.0,0.839,0.161,0.3182
6873,ham,2000-08-23,0.0,0.732,0.268,0.6696
6874,ham,2000-08-23,0.012,0.804,0.184,0.9811
6875,ham,2000-08-23,0.037,0.898,0.064,0.9381
6876,ham,2000-08-23,0.0,0.883,0.117,0.9437
6877,ham,2000-08-23,0.0,0.855,0.145,0.9907
6878,ham,2000-08-23,0.023,0.86,0.116,0.9772
6879,ham,2000-08-23,0.006,0.89,0.105,0.9928
6880,ham,2000-08-23,0.011,0.892,0.096,0.9079
6881,ham,2000-08-23,0.031,0.855,0.114,0.9465
6882,ham,2000-08-24,0.039,0.858,0.103,0.5768
6883,ham,2000-08-24,0.0,0.955,0.045,0.822
6884,ham,2000-08-24,0.0,0.938,0.062,0.8458
6885,ham,2000-08-24,0.029,0.915,0.056,0.9275
6886,ham,2000-08-24,0.029,0.916,0.055,0.9275
6887,ham,2000-08-24,0.006,0.916,0.077,0.9741
6888,ham,2000-08-24,0.016,0.906,0.078,0.9753
6889,ham,2000-08-24,0.032,0.893,0.075,0.9508
6890,ham,2000-08-24,0.006,0.925,0.069,0.9421
6891,ham,2000-08-24,0.0,0.917,0.083,0.9293
6892,ham,2000-08-24,0.061,0.865,0.074,0.1027
6893,ham,2000-08-24,0.013,0.86,0.127,0.994
6894,ham,2000-08-24,0.018,0.898,0.084,0.923
6895,ham,2000-08-24,0.011,0.898,0.091,0.9926
6896,ham,2000-08-24,0.005,0.871,0.124,0.9909
6897,ham,2000-08-24,0.063,0.859,0.077,0.4404
6898,ham,2000-08-25,0.0,0.843,0.157,0.9379
6899,ham,2000-08-25,0.025,0.885,0.09,0.9773
6900,ham,2000-08-25,0.033,0.914,0.053,0.8973
6901,ham,2000-08-25,0.034,0.913,0.054,0.8973
6902,ham,2000-08-25,0.018,0.887,0.095,0.9872
6903,ham,2000-08-25,0.035,0.802,0.163,0.9994
6904,ham,2000-08-25,0.007,0.853,0.139,0.9741
6905,ham,2000-08-25,0.029,0.836,0.135,0.8299
6906,ham,2000-08-25,0.0,0.91,0.09,0.9633
6907,ham,2000-08-25,0.0,0.917,0.083,0.9468
6908,ham,2000-08-26,0.0,0.847,0.153,0.9815
6909,ham,2000-08-28,0.0,0.869,0.131,0.6808
6910,ham,2000-08-28,0.03,0.906,0.064,0.6267
6911,ham,2000-08-28,0.0,0.79,0.21,0.4926
6912,ham,2000-08-28,0.0,0.805,0.195,0.5574
6913,ham,2000-08-28,0.016,0.862,0.123,0.9951
6914,ham,2000-08-28,0.036,0.828,0.136,0.7568
6915,ham,2000-08-28,0.0,0.899,0.101,0.9429
6916,ham,2000-08-28,0.035,0.806,0.16,0.9994
6917,ham,2000-08-28,0.008,0.792,0.2,0.993
6918,ham,2000-08-28,0.011,0.806,0.183,0.9855
6919,ham,2000-08-28,0.01,0.908,0.082,0.9787
6920,ham,2000-08-28,0.007,0.859,0.134,0.9741
6921,ham,2000-08-28,0.0,0.824,0.176,0.9358
6922,ham,2000-08-28,0.0,0.966,0.034,0.4854
6923,ham,2000-08-28,0.0,0.822,0.178,0.9893
6924,ham,2000-08-28,0.0,0.838,0.162,0.9786
6925,ham,2000-08-28,0.0,0.779,0.221,0.9388
6926,ham,2000-08-29,0.0,0.889,0.111,0.4588
6927,ham,2000-08-29,0.014,0.935,0.051,0.8609
6928,ham,2000-08-29,0.0,0.921,0.079,0.8856
6929,ham,2000-08-29,0.022,0.916,0.062,0.7568
6930,ham,2000-08-29,0.011,0.946,0.043,0.5994
6931,ham,2000-08-29,0.0,0.896,0.104,0.9678
6932,ham,2000-08-29,0.007,0.827,0.166,0.9964
6933,ham,2000-08-29,0.005,0.89,0.105,0.9949
6934,ham,2000-08-29,0.0,0.748,0.252,0.9633
6935,ham,2000-08-29,0.0,0.748,0.252,0.9633
6936,ham,2000-08-29,0.006,0.885,0.109,0.9942
6937,ham,2000-08-29,0.0,0.911,0.089,0.69
6938,ham,2000-08-30,0.0,0.977,0.023,0.0772
6939,ham,2000-08-30,0.036,0.89,0.075,0.4019
6940,ham,2000-08-30,0.031,0.91,0.059,0.7088
6941,ham,2000-08-30,0.0,0.937,0.063,0.7263
6942,ham,2000-08-30,0.032,0.945,0.024,-0.4404
6943,ham,2000-08-30,0.008,0.951,0.041,0.7351
6944,ham,2000-08-30,0.009,0.945,0.046,0.7351
6945,ham,2000-08-30,0.011,0.885,0.104,0.9894
6946,ham,2000-08-30,0.008,0.917,0.075,0.9079
6947,ham,2000-08-30,0.03,0.848,0.122,0.9701
6948,ham,2000-08-30,0.0,0.862,0.138,0.5346
6949,ham,2000-08-30,0.009,0.911,0.08,0.9954
6950,ham,2000-08-30,0.005,0.903,0.092,0.9949
6951,ham,2000-08-30,0.042,0.852,0.106,0.9688
6952,ham,2000-08-31,0.008,0.92,0.072,0.9607
6953,ham,2000-08-31,0.019,0.881,0.099,0.9599
6954,ham,2000-08-31,0.0,0.869,0.131,0.7246
6955,ham,2000-08-31,0.018,0.892,0.09,0.836
6956,ham,2000-08-31,0.0,0.857,0.143,0.8977
6957,ham,2000-08-31,0.024,0.854,0.122,0.9599
6958,ham,2000-08-31,0.0,0.868,0.132,0.9001
6959,ham,2000-08-31,0.028,0.736,0.236,0.985
6960,ham,2000-09-01,0.069,0.752,0.179,0.978
6961,ham,2000-09-01,0.026,0.797,0.177,0.9818
6962,ham,2000-09-01,0.008,0.798,0.195,0.998
6963,ham,2000-09-01,0.049,0.835,0.116,0.9972
6964,ham,2000-09-01,0.0,0.899,0.101,0.959
6965,ham,2000-09-01,0.0,0.931,0.069,0.6486
6966,ham,2000-09-01,0.0,0.865,0.135,0.5719
6967,ham,2000-09-02,0.0,0.799,0.201,0.936
6968,ham,2000-09-03,0.0,0.859,0.141,0.9682
6969,ham,2000-09-03,0.0,0.97,0.03,0.6199
6970,ham,2000-09-04,0.037,0.917,0.046,0.3753
6971,ham,2000-09-04,0.034,0.917,0.049,0.3736
6972,ham,2000-09-05,0.059,0.679,0.262,0.6705
6973,ham,2000-09-05,0.01,0.895,0.095,0.9898
6974,ham,2000-09-05,0.0,1.0,0.0,0.0
6975,ham,2000-09-05,0.035,0.942,0.023,-0.5661
6976,ham,2000-09-05,0.033,0.75,0.218,0.8442
6977,ham,2000-09-06,0.017,0.869,0.114,0.9786
6978,ham,2000-09-06,0.012,0.931,0.057,0.8131
6979,ham,2000-09-06,0.012,0.859,0.129,0.9582
6980,ham,2000-09-06,0.0,0.794,0.206,0.9552
6981,ham,2000-09-06,0.031,0.923,0.046,0.3421
6982,ham,2000-09-06,0.002,0.907,0.091,0.994
6983,ham,2000-09-06,0.05,0.884,0.066,0.6486
6984,ham,2000-09-06,0.0,0.687,0.313,0.9616
6985,ham,2000-09-06,0.0,0.955,0.045,0.9294
6986,ham,2000-09-06,0.043,0.774,0.183,0.9623
6987,ham,2000-09-07,0.037,0.924,0.039,0.0516
6988,ham,2000-09-07,0.006,0.845,0.149,0.9985
6989,ham,2000-09-07,0.0,0.814,0.186,0.9729
6990,ham,2000-09-07,0.0,0.892,0.108,0.9413
6991,ham,2000-09-07,0.0,0.878,0.122,0.2023
6992,ham,2000-09-08,0.059,0.829,0.112,0.8067
6993,ham,2000-09-08,0.0,0.928,0.072,0.9186
6994,ham,2000-09-08,0.006,0.849,0.145,0.9927
6995,ham,2000-09-08,0.0,0.796,0.204,0.3182
6996,ham,2000-09-08,0.026,0.853,0.121,0.8309
6997,ham,2000-09-08,0.124,0.765,0.111,-0.2018
6998,ham,2000-09-10,0.018,0.831,0.151,0.9445
6999,ham,2000-09-10,0.022,0.853,0.125,0.7469
7000,ham,2000-09-11,0.043,0.804,0.153,0.9725
7001,ham,2000-09-11,0.025,0.905,0.07,0.3884
7002,ham,2000-09-11,0.0,0.961,0.039,0.5106
7003,ham,2000-09-11,0.037,0.88,0.084,0.6303
7004,ham,2000-09-11,0.012,0.813,0.175,0.9819
